id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
770654,Troglodytes,troglodytes,,birds,Eurasian Wren,Chèvremont Fabian,Belgium,"Chaudfontaine, Liège, Wallonie",50.5926,5.6348,100,call,,,field recording,//xeno-canto.org/770654,https://xeno-canto.org/770654/download,"XC770654-24-10-22-(troglodyte-mignon,-cri-beau,-Ninane).mp3","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770654-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770654-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC770654-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC770654-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC770654-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:15,10:00,2022-10-24,2022-12-21,[],,yes,yes,no,,,yes,,,44100
770633,Troglodytes,troglodytes,,birds,Eurasian Wren,Chèvremont Fabian,Belgium,"Arrondissement Maaseik (near  Bree), Limburg, Flanders",51.18,5.661,30,song,,,field recording,//xeno-canto.org/770633,https://xeno-canto.org/770633/download,"XC770633-Troglodyte-mignon-(chant,-Bree,-04-06-22).mp3","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770633-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770633-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770633-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/ffts/XC770633-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC770633-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC770633-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VQKRAEESLX/wave/XC770633-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,11:30,2022-06-04,2022-12-21,[],,yes,yes,no,,,no,,,44100
769987,Troglodytes,troglodytes,,birds,Eurasian Wren,Michel Veldt,Netherlands,"Reeuwijk, Reeuwijk, South Holland",52.0621,4.7426,0,alarm call,,,field recording,//xeno-canto.org/769987,https://xeno-canto.org/769987/download,XC769987-Winterkoning-roep---Reeuwijk---2020-09-30---1813-copy.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769987-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769987-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769987-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769987-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769987-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769987-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769987-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:23,18:13,2020-09-30,2022-12-19,[],,yes,yes,no,,,no,Olympus LS12,Dodotronic Hi Sound Stereo parabolic dish,48000
769974,Troglodytes,troglodytes,,birds,Eurasian Wren,Dominique Guillerme,France,"Arrondissement de Montbard (near  Chassey), Côte-d'Or, Bourgogne-Franche-Comté",47.4736,4.4439,320,call,,,in the hand,//xeno-canto.org/769974,https://xeno-canto.org/769974/download,XC769974-d)troglo.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/ffts/XC769974-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/ffts/XC769974-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/ffts/XC769974-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/ffts/XC769974-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/wave/XC769974-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/wave/XC769974-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LACGOEKMVI/wave/XC769974-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:19,08:00,2022-12-05,2022-12-19,[],,no,no,no,,,no,,,48000
767553,Troglodytes,troglodytes,,birds,Eurasian Wren,Jorge Leitão,Portugal,"Estuário do Âncora, Caminha, Viana do Castelo",41.8074,-8.8626,0,call,uncertain,uncertain,field recording,//xeno-canto.org/767553,https://xeno-canto.org/767553/download,XC767553-Troglodytes-troglodytes_2022.12.09_16.43_01-11.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/ffts/XC767553-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/ffts/XC767553-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/ffts/XC767553-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/ffts/XC767553-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/wave/XC767553-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/wave/XC767553-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GYAUIPUVNM/wave/XC767553-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:12,16:43,2022-12-09,2022-12-12,[],,yes,yes,no,,,no,sound recorder,built-in microphone,44100
767310,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Barleycove, County Cork",51.4763,-9.7708,0,"call, song",,,field recording,//xeno-canto.org/767310,https://xeno-canto.org/767310/download,XC767310-Wren_Buzz-Call-+-Song_Chaz-s-Willows_161022_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767310-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767310-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767310-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767310-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767310-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767310-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767310-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:15,08:00,2022-10-16,2022-12-10,[],,no,no,no,,,yes,SM4 Mini,,44100
767309,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Barleycove, County Cork",51.4763,-9.7708,0,agitation/agression calls,,,field recording,//xeno-canto.org/767309,https://xeno-canto.org/767309/download,XC767309-Wren_Agitation-Song_Chaz-s-Willows_181022_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767309-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767309-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767309-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767309-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767309-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767309-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767309-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:49,08:00,2022-10-18,2022-12-10,[],,no,no,no,,,yes,SM4 Mini,,44100
767308,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Barleycove, County Cork",51.4763,-9.7708,0,agitation/agression calls,,,field recording,//xeno-canto.org/767308,https://xeno-canto.org/767308/download,XC767308-Wren_Agitation-Calls_Chaz-s-Willows_181022_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767308-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767308-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767308-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767308-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767308-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767308-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767308-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:35,08:00,2022-10-18,2022-12-10,[],,no,no,no,,,yes,SM4 Mini,,44100
767156,Troglodytes,troglodytes,,birds,Eurasian Wren,Irish Wildlife Sounds,Ireland,"Ballymoney, Wexford, County Wexford",52.6825,-6.2212,40,alarm call,,,field recording,//xeno-canto.org/767156,https://xeno-canto.org/767156/download,XC767156-Wren_Alarm-Calls_F6_LF69_291122_A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767156-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767156-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767156-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/ffts/XC767156-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767156-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767156-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PAEQEUHPFQ/wave/XC767156-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:09,08:30,2022-11-29,2022-12-09,[],,yes,yes,no,,,yes,Olympus LS-12,Dodotronic Hi-Sound Stereo Parabola,44100
764168,Troglodytes,troglodytes,,birds,Eurasian Wren,Ulf Elman,Sweden,"Upplanda, Heby, Uppland",60.1989,17.1792,50,song,,,field recording,//xeno-canto.org/764168,https://xeno-canto.org/764168/download,XC764168-210408_09A-sel-gärdsmyg-St-hack-ringduva-orre-mm.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/ffts/XC764168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/ffts/XC764168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/ffts/XC764168-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/ffts/XC764168-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/wave/XC764168-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/wave/XC764168-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LKSFUYYSUK/wave/XC764168-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:45,05:45,2021-04-08,2022-11-29,['Dendrocopos major'],"[SNR 51dB(ISO/ITU)](https://xeno-canto.org/article/275)

[SNR 50dB](https://xeno-canto.org/article/273)

SNR 56dB(A)",unknown,unknown,no,,,no,Sony PCM M10,External,48000
762220,Troglodytes,troglodytes,,birds,Eurasian Wren,Romuald Mikusek,Poland,"Stolowe Mts. NP, Kudowa-Zdrój, kłodzki, Województwo dolnośląskie",50.4674,16.3757,750,song,uncertain,,field recording,//xeno-canto.org/762220,https://xeno-canto.org/762220/download,XC762220-S4A10708_20190516_7.30_T.trog-śp.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC762220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC762220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC762220-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC762220-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/wave/XC762220-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/wave/XC762220-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BLMSIUFTFU/wave/XC762220-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:47,07:30,2019-05-16,2022-11-21,"['Fringilla coelebs', 'Turdus merula', 'Erithacus rubecula', 'Phylloscopus collybita']",spruce forest near the stream,no,no,no,,,yes,SM4,,24000
761843,Troglodytes,troglodytes,,birds,Eurasian Wren,Lars Edenius,Sweden,"Klabböle, Umeå, Västerbottens län",63.8161,20.1263,60,call,,,field recording,//xeno-canto.org/761843,https://xeno-canto.org/761843/download,XC761843-Gärdsmyg_32.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC761843-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC761843-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC761843-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/ffts/XC761843-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC761843-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC761843-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MMEJYLOPDO/wave/XC761843-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,09:00,2022-11-19,2022-11-19,[],,yes,yes,no,,,no,,,48000
760982,Troglodytes,troglodytes,troglodytes,birds,Eurasian Wren,Ding Li Yong,Switzerland,"Mon Repos Park (near  Genève), Genève, Genève",46.221,6.1511,380,song,uncertain,uncertain,field recording,//xeno-canto.org/760982,https://xeno-canto.org/760982/download,XC760982-European-Goldfinch_Geneva_DLY.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC760982-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC760982-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC760982-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/ffts/XC760982-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC760982-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC760982-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NWTKEXMKCA/wave/XC760982-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:20,09:30,2022-11-06,2022-11-13,[],,no,no,no,,,no,Olympus LS-12,,44100
760432,Troglodytes,troglodytes,,birds,Eurasian Wren,Beatrix Saadi-Varchmin,Germany,"Hagenheimer Wald near Hofstetten, Landsberg/Lech, Upper Bavaria, Bavaria",47.9979,10.9437,700,song,male,adult,field recording,//xeno-canto.org/760432,https://xeno-canto.org/760432/download,"XC760432-ZAUNKÖNIG,-Gesang--21.06.2012--HhW---9_35---LS102470.mp3","{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760432-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760432-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760432-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760432-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760432-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760432-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760432-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,4:51,09:35,2012-06-21,2022-11-09,"['Fringilla coelebs', 'Sylvia atricapilla', 'Turdus merula']",,yes,yes,no,,,no,Olympus LS-10,Røde NTG-2 ,44100
760408,Troglodytes,troglodytes,,birds,Eurasian Wren,Beatrix Saadi-Varchmin,Germany,"Greune Stee, Borkum, Niedersachsen",53.5808,6.6642,0,song,male,adult,field recording,//xeno-canto.org/760408,https://xeno-canto.org/760408/download,XC760408-ZAUNKÖNIG.-Gesang---25.06.2012---Borkum---10_21--LS101551.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760408-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760408-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760408-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760408-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760408-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760408-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760408-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,2:06,10:21,2012-06-25,2022-11-09,['Hippolais icterina'],this Wren sings near/in  the revier of an Icterine Warbler (or reverse). Its strophes end mostly with a long high pitched Triller after two still higher pitched Flöten elements. Compare XC760391,yes,yes,no,,,no,Olympus LS-10,Røde NTG-2 ,44100
760391,Troglodytes,troglodytes,,birds,Eurasian Wren,Beatrix Saadi-Varchmin,Germany,"Hagenheimer Wald, Hofstetten, Landsberg/Lech , Oberbayern, Bayern",47.9964,10.9415,700,"dawn song, song",male,adult,field recording,//xeno-canto.org/760391,https://xeno-canto.org/760391/download,XC760391-ZAUNKÖNIG.-Gesang--12.04.2011-HhWald--5_44--LS1009251.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760391-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760391-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760391-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/ffts/XC760391-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760391-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760391-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OQZFKFTAKD/wave/XC760391-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:30,05:44,2011-04-12,2022-11-09,"['Fringilla coelebs', 'Phylloscopus trochilus', 'Turdus merula', 'Phylloscopus collybita']","an Eurasian Wren sings in the forest inmidst the dawn chorus. Noticeable are the (in German) ""Schmettertouren""  (bellow out toures) with 8-10 elements at the and or next to end of nearly every strophe (00:14. 00:27, 00:39, 00:48, 01:07, 01:17, 01:27)  ",no,no,no,,,no,Olympus LS-10,Røde NTG-2 ,44100
759422,Troglodytes,troglodytes,,birds,Eurasian Wren,Christian Bøggild,Denmark,"Viborg, Viborg Municipality, Central Denmark Region",56.4187,9.3354,30,song,uncertain,adult,field recording,//xeno-canto.org/759422,https://xeno-canto.org/759422/download,XC759422-Gærdesmutte-(Troglodytes-troglodytes)-Viborg-Krat_220807-0901og06-sang.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC759422-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC759422-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC759422-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/ffts/XC759422-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/wave/XC759422-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/wave/XC759422-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DJPZGYTAWH/wave/XC759422-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,9:41,09:00,2022-08-07,2022-11-04,['Columba palumbus'],Low freq noise reduced through EQ.,yes,yes,no,,,no,Zoom H5,VideoMic NTG,48000
758904,Troglodytes,troglodytes,,birds,Eurasian Wren,Jacobo Ramil Millarengo,Spain,"  Sisalde, Ames, A Coruña, Galicia",42.8373,-8.652,30,song,,adult,field recording,//xeno-canto.org/758904,https://xeno-canto.org/758904/download,XC758904-221101_11Carrizo-canto-nervioso-e-longo-9.30-Sisalde.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758904-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758904-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758904-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758904-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758904-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758904-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758904-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:11,09:30,2022-11-01,2022-11-01,[],It´s raining and an agitated wren sing long and varied phrases while moves between the ivy leaves of a oak,yes,yes,no,,,no,Sony PCM M10,Wildtronics Pro Mini Parabolic stereo PIP,44100
758702,Troglodytes,troglodytes,,birds,Eurasian Wren,Jacobo Ramil Millarengo,Spain,"Chaira trasduna, Artes, Ribeira Galicia",42.5823,-9.0455,10,song,male,,field recording,//xeno-canto.org/758702,https://xeno-canto.org/758702/download,XC758702-221030_08Carrizo-Chaira-trasduna--11.30-Olveira.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758702-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758702-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758702-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758702-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758702-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758702-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758702-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:31,11:30,2022-10-29,2022-10-31,[],,no,no,no,,,yes,Sony PCM M10,Wildtronics Pro Mini Parabolic stereo PIP,44100
758663,Troglodytes,troglodytes,,birds,Eurasian Wren,Ireneusz Oleksik,Poland,"Gmina Wyry (near  Gostyń), Mikołów County, Silesian Voivodeship",50.0902,18.9304,260,call,uncertain,uncertain,field recording,//xeno-canto.org/758663,https://xeno-canto.org/758663/download,XC758663-strzyżyk-Stara-Piła-30.10.2022---13.10.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC758663-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC758663-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC758663-large.png', 'full': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC758663-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/wave/XC758663-small.png', 'med': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/wave/XC758663-med.png', 'large': '//xeno-canto.org/sounds/uploaded/RLRHCUIPIY/wave/XC758663-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,13:10,2022-10-30,2022-10-30,[],Mostly coniferous forest.,yes,yes,no,,,no,Tascam DR 100 MK III,Senheisser ME 66,48000
758622,Troglodytes,troglodytes,,birds,Eurasian Wren,Jacobo Ramil Millarengo,Spain,"Piñeiral  do Con do Forno, Arousa, Galicia",42.5643,-8.8851,30,aberrant,uncertain,,field recording,//xeno-canto.org/758622,https://xeno-canto.org/758622/download,"XC758622-220710_03Carrizo-canto-aberrante,-7.30--Con-do-forno,-Arousa.mp3","{'small': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758622-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758622-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758622-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/ffts/XC758622-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758622-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758622-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LHCOINSOBZ/wave/XC758622-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:47,07:30,2022-07-10,2022-10-30,[],Aberrant or subsong?,yes,yes,no,,,no,Sony PCM M10,Wildtronics Pro Mini Parabolic stereo PIP,44100
